,,user_id,business_id,date,pre_stars
440,440,k4M43lXJuQMpQW65DTqzIQ,0w3BdEOxvwKTpypwbN5kiQ,2012-04-07 01:59:56,4
441,441,iHGsi2zgjGEm2zEQg8w0og,3BCsAgo_1i4xMuTyLKMLRQ,2014-05-25 22:31:27,2
442,442,lqUgcd3YhOX3GjowDn_Hqg,8I2XBrjf4rOEWx7pnKpVeg,2016-11-14 04:39:47,4
443,443,gSO_NFz9zJaddMbldkfOfw,C8_zdU7zGLUK3uC4e5AepQ,2016-03-29 13:02:03,4
444,444,T8LqkYbwMPZmvXSsUfN8sQ,cTJjTKz2huGZ-ElScC2pSw,2012-09-13 23:54:32,4
445,445,Mfmx6DSGOrJjr4jeWmqCuw,E_7RIDFNQfxREnI_E5h0uA,2019-03-20 02:19:53,4
446,446,FRxGcIRukrH5lW2SQSxstg,RESDUcs7fIiihp38-d6_6g,2018-03-14 02:55:13,4
447,447,WdD8hWn-NjSyDYoHqin_tQ,poYsvuOmVDqF4dTnjJ780A,2015-10-11 23:58:42,5
448,448,Ao-6FYE29-I8WwPg67806A,G4pt2q9Tr5SkwCw3Wb43VA,2017-10-29 13:38:10,4
449,449,soc2J5OHH7V6JQ7t211Icg,LpHi2ooFxVn5Ntttw_IcaQ,2013-04-14 17:51:37,5
450,450,bnk8hI3N5tprKm_lMK4I-w,FMOWO7_mj8lSZnV3WqpGiA,2014-01-27 02:04:59,4
451,451,4cZ3f3i0Slv2W9mLN_VZBw,AhPmh0NaRDbEYyhd9egzLA,2015-07-04 18:50:46,4
452,452,SrF972IxsELYQ3eaWB5X4A,BvTU8s3v-qfTtsSKV6Y16A,2009-04-21 23:23:30,4
453,453,3nDUQBjKyVor5wV0reJChg,jozzH4XCEM9yQFjLAc3_zA,2013-01-02 16:17:28,4
454,454,hZfzVrhsCQ9JDAb2jYoJNQ,wX1ORSDKPkA5ftE7F6UONw,2013-09-10 16:12:20,4
455,455,YF3KmwYMeONIfX02OTxwFw,JmI9nslLD7KZqRr__Bg6NQ,2015-11-29 02:37:16,4
456,456,_ykg4Fp8j_tU83q2tYC2FQ,mDR12Hafvr84ctpsV6YLag,2016-01-27 22:33:05,4
457,457,XXKjsdglgwSs9kWtK6ZWUQ,zoODlH40edpJYLPLkHilNA,2013-11-07 17:43:07,4
458,458,M4uGs-0Fskn48t9icYk_Tw,XwJ6fZRVbxQYRsryy4-qDw,2018-03-07 19:44:39,4
459,459,Ij7OcAO5FpoNKxS1RzNoWw,HGvNE87fvK5PwKMZBDkTbA,2014-01-17 15:33:13,4
460,460,Z128ihQea7BLPh2T9q9sKA,KyUFj09bfowyddCuOTP4mg,2009-04-04 16:43:04,4
461,461,Ad-v2Z4vvuzxZxbpywIm0A,uh7DUWtPoZkuEE05fghJ_w,2016-05-20 05:27:04,4
462,462,XXKjsdglgwSs9kWtK6ZWUQ,Jt28TYWanzKrJYYr0Tf1MQ,2015-08-01 03:28:08,4
463,463,2EuPAGalYnP7eSxPgFCNDg,dGuVYsA5DMCm_TjSbX6x7g,2013-01-14 04:46:01,5
464,464,zwLq4aVDSH7HyMbVjKfkRg,Er8DpPwf_lHHv64ncWhD8g,2019-03-20 19:33:29,4
465,465,p9942XebvxZ9ubHm4SXmMQ,z-OhppazxWfHnUCzFTKQhw,2016-12-06 19:07:25,5
466,466,yoT5mQ0EeB40AAMi4ZIyTw,eq-SNqLqUP5rAc_PZAHuEA,2010-05-22 19:02:17,4
467,467,7sNE58P4AvsX6QHE8ypCiA,0jAexNHRHhkQv4zNYqenBA,2013-01-17 05:19:36,4
468,468,6rGVoAI0Bl8ZEbMNJWOK3w,pBFewLcdLnf1XwPTE4jtyQ,2014-02-02 17:33:57,4
469,469,KeuwC8E1238SP6xyKpBM6w,UESdOMLsXn_7WcwOZt7I3A,2007-10-06 22:35:15,3
470,470,29yBaTFMSh-l6wNwy9d_mA,faPVqws-x-5k2CQKDNtHxw,2017-11-20 21:47:58,4
471,471,9BuTUHt6Zlm-UCjaGD6aJQ,a1Pf4wSob48LKqimWzmyGw,2017-03-24 07:46:58,4
472,472,wOGfOjBaP-lCS1NW_En2LQ,S1N5-ZXwR4fUIPs6dLnBYQ,2011-04-20 23:50:43,4
473,473,iL_CR-WQnveqrff9LecqAQ,PVTfzxu7of57zo1jZwEzkg,2008-07-12 06:16:01,5
474,474,y5rqDe6uO06WKZ26-Pla8g,nu1GQ_Q43JqzrWMZE_dE1Q,2015-11-22 17:14:42,4
475,475,A5A34ixb-yy6nwL42iZsnw,Cni2l-VKG_pdospJ6xliXQ,2012-08-30 01:43:25,4
476,476,OLn8EvPsu4hNug8V5PF2jA,eBj_YyJU5jVu6tbZCkdtDA,2011-08-22 22:51:46,4
477,477,vnWKs2dgqDuR_yNI5qJG5g,8796vXaydw2aY_zER0n9uA,2015-01-13 04:05:47,4
478,478,cAY_gYiIq68RkWhLennaKw,Vbal-AZnu2w6NttIKfdjDg,2016-06-26 00:25:28,4
479,479,lQGJcwX105k17081f6pulg,J3FUxMAHfCl-WFo86u5DqA,2012-08-25 16:07:50,4
480,480,XzvdDq5VTiRZTd_6BHT08w,3p4M5be6uc1S78TO62gmOg,2014-02-21 21:25:06,4
481,481,gru76BjkRY6UQVcw_yAxiQ,C3wJKa9_Y1e2F7OXCwIoqA,2010-06-11 02:03:39,4
482,482,u90s9wJ9pMK2FMpy5F8Wpg,M51gw2cz_vXarNBLbKkOxQ,2019-03-19 03:51:40,1
483,483,0mvmUHuGQL2kRRkX14CkTw,PeAVCjePbJ54UYZ5l4iV7Q,2012-12-04 01:15:52,4
484,484,Kgmvv8Y7WJLNOvbIiKHCoA,siXCBrVFOXicbM2R-33-8w,2015-05-21 14:26:36,3
485,485,QG9ZJatKSWj5p5VrW3cfMA,5A_sjC9ULLt4UkDNtr9dkw,2015-12-03 18:49:23,4
486,486,TCPLaprJm4FFei2DkW6K6g,kz7O0_o6WrDQk1Kl8dKeHQ,2019-08-15 03:49:29,4
487,487,tH0uKD-vNwMoEc3Xk3Cbdg,GI-CAiZ_Gg3h21PwrANB4Q,2012-08-11 15:01:51,4
488,488,8drMKNHWavs2g6uf0pLtvg,iNKMTWEZ-uuXzCbPsAv-kQ,2019-04-18 04:09:01,4
489,489,f4GXSyxFoHFNW7Og0J3WXw,EMrghF81px-wnNqEYqA0Kw,2017-10-14 16:50:35,4
490,490,QuZbJquRtbY9O9JrB9NpxQ,8Yz1eFsaUy-ny3B6YZDOrg,2011-06-11 22:19:27,4
491,491,wAqiSluTMo_2T-dTN4Bozg,l-D0uS-tgmhkFpHKBXvPQA,2012-07-28 18:35:46,4
492,492,pBhaCEcdbdDv76kMwm8Nng,ytk8XVFegCSdSBXLDZutpw,2015-04-29 15:56:39,4
493,493,-k5yFUChotBMGQgHdFZvLQ,VaKXUpmWTTWDKbpJ3aQdMw,2010-05-07 07:11:09,4
494,494,ZcwLnR_VGfgLmuJ_7tnAjQ,wghDrzcZ0VloAtaIZ7GEBg,2017-02-05 02:17:48,4
495,495,lQCY0csLfjdDn6cdVq43UA,saQQmDQQJ14BVkm_sg53UA,2016-09-12 02:09:16,4
496,496,ALw8EN21lby0vWtfD6JfIw,JjjQSlvTvGlIAta5CyA6UQ,2015-02-02 17:11:24,4
497,497,e6iCOIhtupBCiw-VwBvJ4A,a11zyJN_ue0CQ_bjoeke-w,2017-03-17 15:09:05,4
498,498,JaqcCU3nxReTW2cBLHounA,HgdFqAvK31fB9sgBdOzo9g,2016-03-28 04:29:34,4
499,499,A5A34ixb-yy6nwL42iZsnw,LJt-NO2FhvQxTmBoaaLhTg,2012-09-15 22:24:30,4
500,500,soc2J5OHH7V6JQ7t211Icg,_4Gpn_NIM94D9OFucgfaJQ,2010-12-16 03:11:03,4
501,501,VZRxANvyTm2ixS6jYDGgEw,KXITXbKuE60WSUDs7NZVLQ,2012-11-01 18:20:17,4
502,502,s01liMq8lG4G3f3AvJMi5w,_kdpjoGrIzA64E6aXHA66w,2017-07-28 00:13:48,5
503,503,XOk0Wx1X2qzK5GQq05Aaww,LpHi2ooFxVn5Ntttw_IcaQ,2016-10-31 00:24:52,4
504,504,X8FXx55SqlUqE4h4vcSLtQ,auTNigMttjBBTj1MNxOeFQ,2017-05-11 20:22:41,5
505,505,3wB-JjsUjkvdNUDRnChsVg,XZbuPXdyA0ZtTu3AzqtQhg,2012-03-04 01:56:05,4
506,506,G2ToQ5eT91v2hkIT7I4X7g,0_aeYE2-VbsZts_UpILgDw,2018-03-09 08:05:05,4
507,507,d_TBs6J3twMy9GChqUEXkg,3_A59jPniLD5ViVuKMYpJw,2012-06-22 03:27:01,4
508,508,fiA6ztHPONUkmX6yKIXyHg,1nF8Me63cpxIkFK8Ysx-DA,2019-10-19 15:50:11,4
509,509,niKu4se6xtf-ctlm0udr1w,k1c_bC3DK6mKg797vH1T8w,2011-08-24 16:20:49,4
510,510,Et79VAN692zD2j32PM1E8w,ePt0qmZgU-fjqMoM1M2U3Q,2010-07-19 21:01:44,3
511,511,cafRiSVWRXlxDEK2YNrJ6g,BLIJ-p5wYuAhw6Pp6mh6mw,2010-03-22 17:09:12,3
512,512,qeemN4slMyao8ZE6Pc9Iww,oxwGyA17NL6c5t1Etg5WgQ,2017-08-18 19:23:07,4
513,513,cQU8IWVEJYcklBJbW9CzdQ,uh7DUWtPoZkuEE05fghJ_w,2016-07-11 06:17:03,4
514,514,P7Qt34VblZupUifRJ_5hbA,u_vPjx925UPEG9DFOAAvFQ,2017-01-19 22:24:00,4
515,515,F0Oco8PiWbkM3INpbIh1Pw,LHyj66waFlDcw9UToo27JQ,2016-05-18 18:20:55,2
516,516,Tr7YMpWd1XZdXdm35CatqA,vJvEKFtQ8Am95tWEkiwOGA,2012-04-14 02:32:50,3
517,517,DeVGAiOf2mHVUDfxvuhVlQ,7SJoMX5ti-VoEsEW6mJLRA,2012-09-06 16:04:09,4
518,518,FOoN3DJzDUnl4EAQaTJIGg,rqWIntPaV8TpJvgT6H9UNw,2016-10-04 01:47:36,4
519,519,gvyYZgFdBbcT3xGjWOvZag,oD-C0IhodDOtWWOiNm2txA,2010-10-07 20:02:46,5
520,520,C_CqWSkpn2aOnUXtHx0-iw,BnpuVvPy3sfLlkqKCx6Xnw,2017-06-28 22:17:21,4
521,521,UvY0E6Wuhv_0Bita52RPOw,eEnNw3_hBvxcFHyr23kAuA,2007-02-18 21:19:55,4
522,522,48vRThjhuhiSQINQ2KV8Sw,qVO3l9Q0-KVQE7W9JL9ePw,2011-02-26 03:42:03,4
523,523,k6avG6pxvPQcSxFZKwWI_Q,2dCnTMv3Hh-fM8bOjYS4Xw,2018-08-24 04:02:22,4
524,524,YJYFsF4z-C2qODH5HnGXiw,HGuHk935tyokX6kveEviJw,2013-05-15 17:34:07,4
525,525,771OWzbzelsEeSlx8QsfsQ,62HlThvB9Rm2QFu_OdXe7w,2011-10-26 17:39:17,4
526,526,LNPyE5X1K5B_flcTCH9StQ,BORPULADzZV6_LJZzcsywQ,2015-04-21 06:57:05,4
527,527,qQecSd0lynfB4g-LPa9JCw,ybHlmdUHLPKfv85bRK4Wtw,2012-06-22 18:15:45,4
528,528,9ks-80ZxeCZWNObzEbW4-Q,CVKOPzBVOj3_apFUmZ9ZWw,2017-12-06 17:03:07,4
529,529,O5VAQ-dbR2Bk0OZLL1L0Ig,0jtRI7hVMpQHpUVtUy4ITw,2018-05-30 15:34:39,4
530,530,kmE8w5Y785eZmodsx0V6Ag,8mIrX_LrOnAqWsB5JrOojQ,2009-08-20 20:49:06,5
531,531,YQPDBJKKFFseQybsvo2rog,zUgDrRtGvK5ZTFlHCsTHwA,2011-01-20 04:53:50,4
532,532,aD263WOD4RShoqgvVhcKqQ,Cni2l-VKG_pdospJ6xliXQ,2013-06-12 09:04:01,4
533,533,EMM4HqI1mV7SwqXen6knJw,64dfRmMmUsOdLnkBOtzp4w,2012-08-21 20:35:03,4
534,534,zFYs8gSUYDvXkb6O7YkRkw,4JNXUYY8wbaaDmk3BPzlWw,2019-10-18 18:59:47,3
535,535,KxGeqg5ccByhaZfQRI4Nnw,cKgUCzMGuRgkbKXUsgeXUw,2018-09-03 18:48:22,4
536,536,quDu_Z0-i9TCYvdHRnULEw,gy-HBIeJGlQHs4RRYDLuHw,2016-06-25 22:38:13,4
537,537,6pzA8EDhHgW3A5-rBObhBA,Po0QGzgwFrfnGJEi_akCjA,2017-08-08 05:13:54,5
538,538,-RhRXVW9z9fs5zzxhFfnHg,5FIOXmUE3qMviX9GafGH-Q,2010-05-07 05:47:40,4
539,539,fRVNHAl2RjosC67Y67G3cA,Ro-_PAzq-Rdxl5JhM3WmoA,2017-05-08 18:03:11,4
540,540,55bAo20xQNIA2CfMKIDtPA,3Jq5LfJ5fmJ5KmuA6VHmzw,2017-05-09 00:47:59,4
541,541,ZUnmsVs1Vdp9_UtG41u7mw,or4UVDjXEEjze3wNPjoAZA,2011-04-27 17:37:44,3
542,542,wcDhhBk1d0_lCdvB8sds1g,szhJLmdLDVFTevm8fu0T4A,2017-03-29 05:44:30,4
543,543,P3B7FfBpXERa-KdxwIGkHA,GIhzzb9tjqLCYdNP_k3-dQ,2013-06-02 05:12:56,4
544,544,zBi_JWB5uUdVuz3JLoAxGQ,km5aBHRss5ir_B0jvEErzQ,2014-10-30 17:36:11,3
545,545,hCy4Kkyo4N0fFLMDpKjYyw,WXR0ND0KqbArMZDvFMA-bw,2019-05-24 00:09:45,4
546,546,PfpRvMAESbC2bC8FUIMdNg,1d6c6Q2j2jwVzBfX_dLHlg,2012-04-29 17:33:53,2
547,547,8DEyKVyplnOcSKx39vatbg,7sPNbCx7vGAaH7SbNPZ6oA,2010-08-01 18:04:10,4
548,548,L8P5OWO1Jh4B2HLa1Fnbng,UV2Jt8slktGu14gLZeNCjA,2007-10-03 18:45:32,4
549,549,P7Qt34VblZupUifRJ_5hbA,DbEszO3wk1xVmN3pCPob2g,2016-05-12 21:39:21,3
550,550,P0rGN5mDue55uIiAzkrRlw,DkZuVzYuylBanEsWK7mNGw,2017-10-09 01:40:46,4
551,551,Y76nS3L426UCz7N_1pUfUQ,avkOIpslBUFZMQhELpl3JQ,2016-06-22 09:40:14,4
552,552,46aM0kni0GXjS0zx0-zTfA,TT4XW2WMG0PNyUIFBIINuA,2018-03-08 22:47:41,5
553,553,gOYgSEbE-Z7cqGsgGW3LBg,-ubMwuskT2uS0GPSZpxaxA,2017-01-20 13:13:25,4
554,554,eZeBuiVZWT7u3SktO7mv9w,PUneCUDGvdgnay3uvI89fA,2018-11-04 17:06:06,4
555,555,r0j4IpUbcdC1-HfoMYae4w,GMrwDXRlAZU2zj5nH6l4vQ,2014-10-15 23:39:41,4
556,556,0911xXCgLexupPGkDJusLQ,0_aeYE2-VbsZts_UpILgDw,2019-04-28 21:53:07,4
557,557,cMEtAiW60I5wE_vLfTxoJQ,BGGQOJQTQerEQu0kHbT_UQ,2011-07-11 16:20:18,5
558,558,h9stsH2vvCmhwHdfkc_1kw,T3ASfec34b8-uYr3xZj8Lw,2013-11-07 19:11:32,4
559,559,Se3XL5Opy0e2cHbxxjs2ZQ,JhLnkKRtc7Ukt6FZUsyhdA,2013-12-18 23:55:39,4
560,560,BI4jBJVto2tEQ0NiaR0rNQ,PWGIAIXAoh91nayfIOQMTQ,2018-04-12 01:23:33,4
561,561,P19z16iz5I9Hh4T99pY8Sg,RNi6tW22UMgHwWLAb0mYdA,2017-07-16 20:22:41,4
562,562,9KCoXFS7alSJsGfFsZANFQ,ZOmf-3NN4Z59b2Fw6VAM7g,2015-05-17 00:39:09,4
563,563,r2R9t9_0Je8wP-wh4-xM3w,So132GP_uy3XbGs0KNyzyw,2012-06-23 04:49:21,4
564,564,deL6e_z9xqZTIODKqnvRXQ,zXBrfL_ohYMuBZWvF8EcSA,2019-03-22 01:24:03,5
565,565,92e_B3VDY5TqxVYsKuNzKg,Sy75QB18Sv-xNp8FoA8KvQ,2011-10-17 23:00:41,3
566,566,CjhTdmN6qWEKC7Zo6qadow,WHiND6UPxr6WzgGhz2E91Q,2018-11-08 00:22:24,4
567,567,kqNJHycpOMbTLeEpGY5OnA,w12x7UBSSRsdbp3ZqguG3Q,2018-07-09 16:17:31,4
568,568,TAUwQExTxDnpPwqhouhJcA,FI-8LPGkc8D_hwx0l0zyyg,2013-04-20 17:29:56,4
569,569,6rGVoAI0Bl8ZEbMNJWOK3w,apdb7MGnmnx6nGWBJ0ch_g,2011-08-31 23:54:26,4
570,570,R1RDHafKh9T426DijeRixA,dimv16yFu0JXR1n1SAqedQ,2014-04-13 16:52:05,4
571,571,N044aCKJv3G5WuvwT5AJcA,f4x1YBxkLrZg652xt2KR5g,2010-02-02 03:39:16,4
572,572,Hd6pD2G26ObK3gtvdhyHGg,LwQB9H3jZ9wTk24Lr-AnZQ,2012-08-25 17:20:10,4
573,573,Cfwvos6oFlDquGiI2Qy1gQ,4qG3Gh8QyugC1XvoTlmgcQ,2019-08-31 21:56:00,4
574,574,7cHcDwzMSJMRaI_pgFNeZQ,UJXLtqJBa1DXcjGLeRwHkw,2017-01-22 17:50:23,4
575,575,pZ6P_1V-bTSoYG1fg1TXzw,2sx52lDoiEtef7xgPCaoBw,2017-07-02 05:39:41,5
576,576,8e2KqFt1W67MA3ah09IYbw,Dxaz8OxaadecnWol18kAtw,2012-01-15 22:21:11,4
577,577,_jjbwHWLFA5GjWFWGLj4ZQ,wJY74R0zAgjxvBf-d4gm9g,2012-10-15 17:27:20,4
578,578,CDvhiRiczAq0M5pktyiyog,ByFMv3p5X1aNeZhU61rDcA,2015-02-22 21:21:30,4
579,579,pqeKwWu7n2hJuvh1I7DMZA,na4Th5DrNauOv-c43QQFvA,2017-07-19 18:59:19,4
580,580,qewG3X2O4X6JKskxyyqFwQ,r8Jr-7YfkhJL2nxk9lxUNg,2010-10-17 00:05:07,4
581,581,mEzc6LeTNiQgIVsq3poMbg,5ma1OUQWy_Ds80xUiP7JPQ,2015-12-13 04:27:33,4
582,582,Ad-v2Z4vvuzxZxbpywIm0A,p8HvhJZ-_EHhmUVmZN15gg,2013-05-20 19:28:43,4
583,583,M-xJMhi-HphpWaD2992K3A,WpI5MZC3XzlTpcUOKXzCbA,2013-07-04 03:35:25,4
584,584,jyz8-hAPGRjurBVp9DST9A,pKiSzUlBBRNEdTML24piXA,2011-05-10 23:50:36,3
585,585,f587WkOuLAotgXOVAybylA,Q-fXNh68OldNdotEVEJuhQ,2017-08-29 08:04:28,4
586,586,gq8dZgJConBUANpSFzKKjg,dYDuaXVyIXMXlmeMYf2ktw,2013-05-04 20:07:12,4
587,587,jY1shXf_LQVhSoUyoXqQRQ,gO_z_5FQVHLCiJjOsfE1fg,2015-07-06 18:03:55,4
588,588,gtuRablOmw5O08QoKbn0fQ,DbEszO3wk1xVmN3pCPob2g,2018-08-25 06:33:34,4
589,589,N6ZTMIue-2b30CJv2tyPGg,1qwkbN3wu3AGDxMTXVz2gA,2015-03-15 07:00:03,1
590,590,zgV0ZroIF956gw4cul8MHA,YVd2yYNjpiFg2s4ToMRmPA,2016-08-07 00:04:17,5
591,591,a48HhwcmjFLApZhiax41IA,beuVp5CZxCdNvQIIPBS2rw,2019-11-10 05:04:25,4
592,592,TprC8sujz8MkwuomrqUSiw,SueEpC916vd8Lo3Lyl9_pQ,2014-10-22 17:28:50,4
593,593,qibGLHABNReGeJr2w4_8yQ,SkO0Kd4_bO4VWTzCa_k8_g,2009-01-02 18:48:26,4
594,594,SfY0jEFqBkrqq9bVi6P31Q,XnJeadLrlj9AZB8qSdIR2Q,2014-03-30 17:29:34,4
595,595,XXKjsdglgwSs9kWtK6ZWUQ,nu1GQ_Q43JqzrWMZE_dE1Q,2018-04-12 19:37:53,4
596,596,A2N4y0VeZ-3TtmBVCSVVnQ,3vxIqhm2jCVjkUWtmDvTsw,2011-07-04 00:40:14,4
597,597,Yej5B4nd8PqpHMQcmCTDrg,fT6Uwl6abRQfiNgxre_qbg,2007-07-13 04:23:25,5
598,598,bzU8Cl6B9nqV1i5NReobvw,zoODlH40edpJYLPLkHilNA,2013-04-08 19:40:21,3
599,599,w-w-k-QXosIKQ8HQVwU6IQ,rtlsfmdufArhk-47sWIf2w,2013-01-17 04:14:18,4
600,600,zQTEbn5nWGPypxOf2uRPmg,CoyeXg8FBsS_d20QzNIy-A,2019-05-17 15:57:04,5
601,601,sYQyXDjGaJj7wfaqz5u8KQ,bKxKPGmkwH-Q-GSbt7chNA,2007-02-02 19:11:17,4
602,602,tH0uKD-vNwMoEc3Xk3Cbdg,6xgcHeLad-VaoTIQewK84A,2013-10-31 18:03:43,4
603,603,eh9uc8xHYR9-rki7fWggQQ,y8d90Pt16Nip-B5UXWBP-w,2015-07-27 02:32:15,5
604,604,uAJNBvcJA2kIsGx_sSofEw,bIzoX_6PNnpxPiwhJeUMfg,2018-01-19 18:15:12,4
605,605,T9QzRoP0LZYU7yar41Q7ig,0PFf3RKtDQyHnrdcPo8zMQ,2016-09-24 20:00:21,3
606,606,79D7HDjpw0iZq6iu52vsSg,Ktia9NJfvxVxTLVcEnw9zQ,2015-05-27 15:39:41,4
607,607,DK57YibC5ShBmqQl97CKog,Blfn30Y8tvYq903oLiIf3g,2013-05-27 16:26:36,4
608,608,W0VE9M7Dikrpol8j1_QqyQ,tUFMDX155FxhNX3sQb2dDQ,2016-03-26 04:45:44,4
609,609,QJI9OSEn6ujRCtrX06vs1w,2iLeiQ4OCJVwfodR9egMag,2011-04-16 08:00:01,4
610,610,l8N9a8BG2G1PHazbieOqng,33Tr0eRki1Yamzleu4GMdw,2019-01-17 22:13:01,4
611,611,FNN2v38cAZucLMxMmN83JQ,h6Y1-KfN2XBkcrV85CS8yg,2015-06-24 05:48:56,4
612,612,os-sDQoh-hCt2Lg76z6ZUA,MQI1rSTE2LGrrsPPgenCrA,2018-10-08 18:08:49,4
613,613,XChCfeJ6Yx2NDJIpIgRhyg,sjJOsKnXxsQodXMr1i8fsg,2011-09-30 18:18:51,4
614,614,gVQadQoIWEqzDuRcrek2Qw,wuQDMDlqM17jQNo0lYQZ7g,2018-11-17 22:11:52,5
615,615,ysCBsXWPB-LAiewVS3jZfQ,BCAw9a_kyx2RddRH9tMmKQ,2007-02-22 06:41:00,4
616,616,rHgT6lBbZ2PaHt0UWfTMtw,966W5oXOBW0ZWhNYy0yjcA,2012-06-23 07:21:55,3
617,617,TZelLnaGbHgaG7LBI6rfgg,ndXuzuD4BpNIrm1I0nTsww,2012-03-18 22:41:40,4
618,618,xDl9ZF3SckkZde_48W6WeA,RAh9WCQAuocM7hYM5_6tnw,2016-10-13 00:42:20,4
619,619,De-dImXf-TOFWWPTUWwIvw,D1BrHyiZON7u_ef-qt4_Uw,2011-09-12 01:52:39,4
620,620,t7b1lU39lHosuU9_U4jeuQ,DMyoxEaTGTakZxWgh1D5bw,2014-07-15 01:03:40,5
621,621,b34yOQoUDev_l6BzDBMpUQ,oD-C0IhodDOtWWOiNm2txA,2014-06-30 17:49:03,4
622,622,_txhy3UvyGffFh8FLO2_qw,6kkxRV8H9SQLybj0xnEbMw,2007-01-29 16:14:21,4
623,623,e3c6w6sM8sJ_g0IlF6CSog,DKXUkIrFnMUMF535gf-dPA,2016-06-16 16:17:40,4
624,624,A0j21z2Q1HGic7jW6e9h7A,9a3DrZvpYxVs3k_qwlCNSw,2018-01-14 21:17:12,5
625,625,XEHZoTDWjw3w-gcQyYIe4g,YgVC9NdMji-VV05w7-E1DQ,2009-07-10 23:36:25,3
626,626,xR4engcg6Vm8xToBgKI5FA,mnwRtuVQEsIUomBchu0gwg,2013-11-10 21:48:45,4
627,627,7vyw57vXvZl1LAXK4vzQtA,SAIrNOB4PtDA4gziNCucwg,2018-08-24 04:24:34,5
628,628,zwLq4aVDSH7HyMbVjKfkRg,na4Th5DrNauOv-c43QQFvA,2017-05-28 19:53:32,4
629,629,ju5QIg3E6QbcZhtG-gF6Qw,YXohNvMTCmGhFMSQsDZq1g,2016-09-08 01:49:43,4
630,630,AEaQGWCD4hL4QIv2oAHkBw,vUnmi0uI8p35RxYAEH4Nlw,2016-05-10 00:21:30,5
631,631,XOk0Wx1X2qzK5GQq05Aaww,OQggqcQglU-lHY3rY-8Lhw,2017-04-12 04:06:32,4
632,632,79D7HDjpw0iZq6iu52vsSg,FsCujpVh9Za2Dl5MIYLCxA,2016-07-27 16:07:08,4
633,633,D2ljL5ejuqpa4f8fnZ1qjw,XMMLRvV4IMxIGyc4H37LxA,2014-03-16 06:59:03,5
634,634,7Oe6ikklTjVBbEFw9emLcA,HK2Ki-PvnNN-YMTlX1uSVA,2016-10-02 04:04:07,4
635,635,53bZ_EsXH71L7iFs5MP9_w,7fxebHYUwIF6CakxSr70iQ,2008-02-26 10:01:57,3
636,636,_ykg4Fp8j_tU83q2tYC2FQ,4GXII-GU7S0ZyU6ElkhscQ,2013-10-26 06:39:35,4
637,637,7Q6nBHl6NJ9gbJ900FkkAg,IMLrj2klosTFvPRLv56cng,2014-01-09 06:02:39,3
638,638,G-_KF_Ul4d3WGEa-G0Iq4g,GIhzzb9tjqLCYdNP_k3-dQ,2011-10-16 03:20:09,5
639,639,ByNfFYaW544SRchjvAHscw,6oKZoCI_0ePyzfRqSFMBig,2018-02-21 03:40:18,4
640,640,_jTNDvLNoUJFJrld7MYBmQ,EjzMHfwqAmj7BgdzQjquRQ,2018-12-23 00:49:57,4
641,641,j_j4DLfvNkhCRNWC0VBS9g,3KFWuiz8lla9SospgQn6Yg,2015-02-11 03:32:43,4
642,642,OoyQYSeYNyRVOmdO3tsxYA,q6-SF8zHFU1AWO70k92o1Q,2015-03-19 06:23:00,4
643,643,KFZISl5mOUJ6bu3qCUrO-g,BLIJ-p5wYuAhw6Pp6mh6mw,2010-05-03 16:17:41,4
644,644,AmMd7xpnaf8axS_roCBFRw,QXV3L_QFGj8r6nWX2kS2hA,2018-11-01 00:43:20,4
645,645,86RJ2VAQoUypqdf7ZEpEXg,vHz2RLtfUMVRPFmd7VBEHA,2018-03-10 01:32:40,4
646,646,5HmK6riLkciM0Xxo1ycNTg,ZCzey5aPhd7jYIoHsUfjmQ,2019-08-22 00:58:58,4
647,647,jX7n6KfNZ22kBh6AHhxRbA,3cHL1r5w2oLYH-veijtweA,2013-06-03 21:31:57,5
648,648,Pm1bHgmnkOJOFkHPAr7PjQ,Q3G58vv1ClvH4re9QBsVgQ,2014-02-05 05:20:14,4
649,649,PKEzKWv_FktMm2mGPjwd0Q,2iTsRqUsPGRH1li1WVRvKQ,2015-12-20 19:38:59,4
650,650,pW08HeUH6SJGBewy15PD2A,d10IxZPirVJlOSpdRZJczA,2019-02-21 23:10:47,5
651,651,jUZW1alRK8QvdZ-pH1OquQ,nu1GQ_Q43JqzrWMZE_dE1Q,2016-02-20 23:53:45,4
652,652,DPswOikKjBepBJVZOECQng,IhNASEZ3XnBHmuuVnWdIwA,2016-05-07 17:40:37,5
653,653,8DGFWco9VeBAxjqsuh1aSw,eq-SNqLqUP5rAc_PZAHuEA,2010-04-07 00:29:24,4
654,654,siVtjO8xrSxbrK-zqXCGew,E4JyAzB5_2quptwtemyhYA,2014-07-31 19:53:00,4
655,655,3nDUQBjKyVor5wV0reJChg,YIYE7Zk61McLaekLFluzTg,2014-02-02 07:02:09,5
656,656,QJI9OSEn6ujRCtrX06vs1w,lKOvx_aAXiXQGooZ-4bq9Q,2013-05-28 05:38:56,4
657,657,w9WmBotuUdQlmuLa3XUkFQ,elqbBhBfElMNSrjFqW3now,2016-04-21 02:02:10,5
658,658,1kNsEAhGU8d8xugMuXJGFA,fzHBvd0HZm1yB3UIMqZ3bA,2013-10-17 02:17:30,4
659,659,hA2X9akTxboda17YqbF20g,N7yuiiu8jhQ-Fl9Npflreg,2017-10-30 21:01:12,4
